subgenome,seqid,start,end,strand,gene_id,gene_name,product,attributes
sgE,NC_092317.1,8283758,8288738,-,gene-LOC140006005,LOC140006005,uncharacterized LOC140006005,ID=gene-LOC140006005;Dbxref=GeneID:140006005;Name=LOC140006005;description=uncharacterized LOC140006005;gbkey=Gene;gene=LOC140006005;gene_biotype=protein_coding
sgE,NC_092317.1,8304351,8308386,-,gene-LOC113699427,LOC113699427,gamma carbonic anhydrase-like 2%2C mitochondrial,ID=gene-LOC113699427;Dbxref=GeneID:113699427;Name=LOC113699427;description=gamma carbonic anhydrase-like 2%2C mitochondrial;gbkey=Gene;gene=LOC113699427;gene_biotype=protein_coding
sgE,NC_092317.1,8309702,8310600,-,gene-LOC113699428,LOC113699428,bidirectional sugar transporter SWEET5-like,ID=gene-LOC113699428;Dbxref=GeneID:113699428;Name=LOC113699428;description=bidirectional sugar transporter SWEET5-like;gbkey=Gene;gene=LOC113699428;gene_biotype=protein_coding
sgE,NC_092317.1,8317204,8318324,+,gene-LOC113698461,LOC113698461,uncharacterized LOC113698461,ID=gene-LOC113698461;Dbxref=GeneID:113698461;Name=LOC113698461;description=uncharacterized LOC113698461;gbkey=Gene;gene=LOC113698461;gene_biotype=protein_coding
sgE,NC_092317.1,8322156,8325275,-,gene-LOC113699429,LOC113699429,uncharacterized LOC113699429,ID=gene-LOC113699429;Dbxref=GeneID:113699429;Name=LOC113699429;description=uncharacterized LOC113699429;gbkey=Gene;gene=LOC113699429;gene_biotype=protein_coding
sgE,NC_092317.1,8327950,8333490,-,gene-LOC113699268,LOC113699268,protein NUCLEAR FUSION DEFECTIVE 4-like,ID=gene-LOC113699268;Dbxref=GeneID:113699268;Name=LOC113699268;description=protein NUCLEAR FUSION DEFECTIVE 4-like;gbkey=Gene;gene=LOC113699268;gene_biotype=protein_coding
sgE,NC_092317.1,8338816,8339901,-,gene-LOC140005702,LOC140005702,uncharacterized LOC140005702,ID=gene-LOC140005702;Dbxref=GeneID:140005702;Name=LOC140005702;description=uncharacterized LOC140005702;gbkey=Gene;gene=LOC140005702;gene_biotype=lncRNA
sgE,NC_092317.1,8340732,8345350,-,gene-LOC113698680,LOC113698680,protein ROOT INITIATION DEFECTIVE 3-like,ID=gene-LOC113698680;Dbxref=GeneID:113698680;Name=LOC113698680;description=protein ROOT INITIATION DEFECTIVE 3-like;gbkey=Gene;gene=LOC113698680;gene_biotype=protein_coding
sgE,NC_092317.1,8348711,8354871,-,gene-LOC113699430,LOC113699430,4-coumarate--CoA ligase-like 9,ID=gene-LOC113699430;Dbxref=GeneID:113699430;Name=LOC113699430;description=4-coumarate--CoA ligase-like 9;gbkey=Gene;gene=LOC113699430;gene_biotype=protein_coding
sgE,NC_092317.1,8359528,8373938,-,gene-LOC140006007,LOC140006007,uncharacterized LOC140006007,ID=gene-LOC140006007;Dbxref=GeneID:140006007;Name=LOC140006007;description=uncharacterized LOC140006007;gbkey=Gene;gene=LOC140006007;gene_biotype=lncRNA
sgE,NC_092317.1,8462800,8478590,+,gene-LOC113698341,LOC113698341,uncharacterized LOC113698341,ID=gene-LOC113698341;Dbxref=GeneID:113698341;Name=LOC113698341;description=uncharacterized LOC113698341;gbkey=Gene;gene=LOC113698341;gene_biotype=protein_coding
sgE,NC_092317.1,8487418,8493656,+,gene-LOC140006009,LOC140006009,uncharacterized LOC140006009,ID=gene-LOC140006009;Dbxref=GeneID:140006009;Name=LOC140006009;description=uncharacterized LOC140006009;gbkey=Gene;gene=LOC140006009;gene_biotype=protein_coding
sgE,NC_092317.1,8497387,8500307,+,gene-LOC113739812,LOC113739812,malate synthase%2C glyoxysomal,ID=gene-LOC113739812;Dbxref=GeneID:113739812;Name=LOC113739812;description=malate synthase%2C glyoxysomal;gbkey=Gene;gene=LOC113739812;gene_biotype=protein_coding
sgE,NC_092317.1,8504974,8506358,-,gene-LOC113739403,LOC113739403,uncharacterized LOC113739403,ID=gene-LOC113739403;Dbxref=GeneID:113739403;Name=LOC113739403;description=uncharacterized LOC113739403;gbkey=Gene;gene=LOC113739403;gene_biotype=protein_coding
sgE,NC_092317.1,8527292,8532607,+,gene-LOC113739814,LOC113739814,transcription factor GTE10,ID=gene-LOC113739814;Dbxref=GeneID:113739814;Name=LOC113739814;description=transcription factor GTE10;gbkey=Gene;gene=LOC113739814;gene_biotype=protein_coding
sgE,NC_092317.1,8541620,8542738,-,gene-LOC140005441,LOC140005441,uncharacterized LOC140005441,ID=gene-LOC140005441;Dbxref=GeneID:140005441;Name=LOC140005441;description=uncharacterized LOC140005441;gbkey=Gene;gene=LOC140005441;gene_biotype=protein_coding
sgE,NC_092317.1,8542781,8545066,-,gene-LOC140005442,LOC140005442,uncharacterized LOC140005442,ID=gene-LOC140005442;Dbxref=GeneID:140005442;Name=LOC140005442;description=uncharacterized LOC140005442;gbkey=Gene;gene=LOC140005442;gene_biotype=protein_coding
sgE,NC_092317.1,8576180,8577073,+,gene-LOC140005443,LOC140005443,BURP domain-containing protein 16-like,ID=gene-LOC140005443;Dbxref=GeneID:140005443;Name=LOC140005443;description=BURP domain-containing protein 16-like;gbkey=Gene;gene=LOC140005443;gene_biotype=protein_coding
sgE,NC_092317.1,8580449,8590289,-,gene-LOC140006010,LOC140006010,protein PLASTID TRANSCRIPTIONALLY ACTIVE 10-like,ID=gene-LOC140006010;Dbxref=GeneID:140006010;Name=LOC140006010;description=protein PLASTID TRANSCRIPTIONALLY ACTIVE 10-like;gbkey=Gene;gene=LOC140006010;gene_biotype=protein_coding
sgE,NC_092317.1,8592306,8595442,-,gene-LOC140005703,LOC140005703,lysine histidine transporter 2-like,ID=gene-LOC140005703;Dbxref=GeneID:140005703;Name=LOC140005703;description=lysine histidine transporter 2-like;gbkey=Gene;gene=LOC140005703;gene_biotype=protein_coding
sgE,NC_092317.1,8605143,8610961,-,gene-LOC140006011,LOC140006011,uncharacterized LOC140006011,ID=gene-LOC140006011;Dbxref=GeneID:140006011;Name=LOC140006011;description=uncharacterized LOC140006011;gbkey=Gene;gene=LOC140006011;gene_biotype=protein_coding
sgE,NC_092317.1,8627394,8633247,+,gene-LOC140005445,LOC140005445,stemmadenine O-acetyltransferase-like,ID=gene-LOC140005445;Dbxref=GeneID:140005445;Name=LOC140005445;description=stemmadenine O-acetyltransferase-like;gbkey=Gene;gene=LOC140005445;gene_biotype=protein_coding
sgE,NC_092317.1,8632607,8635323,+,gene-LOC140006012,LOC140006012,epi-neemfruitin B synthase L1AT-like,ID=gene-LOC140006012;Dbxref=GeneID:140006012;Name=LOC140006012;description=epi-neemfruitin B synthase L1AT-like;gbkey=Gene;gene=LOC140006012;gene_biotype=protein_coding
sgE,NC_092317.1,8638974,8640308,-,gene-LOC113738905,LOC113738905,stemmadenine O-acetyltransferase-like,ID=gene-LOC113738905;Dbxref=GeneID:113738905;Name=LOC113738905;description=stemmadenine O-acetyltransferase-like;gbkey=Gene;gene=LOC113738905;gene_biotype=protein_coding
sgE,NC_092317.1,8644550,8646317,-,gene-LOC113740234,LOC113740234,limonoid 21-O-acetyltransferse-like,ID=gene-LOC113740234;Dbxref=GeneID:113740234;Name=LOC113740234;description=limonoid 21-O-acetyltransferse-like;gbkey=Gene;gene=LOC113740234;gene_biotype=protein_coding
sgE,NC_092317.1,8650481,8652363,+,gene-LOC113738824,LOC113738824,uncharacterized LOC113738824,ID=gene-LOC113738824;Dbxref=GeneID:113738824;Name=LOC113738824;description=uncharacterized LOC113738824;gbkey=Gene;gene=LOC113738824;gene_biotype=misc_RNA
sgE,NC_092317.1,8653003,8655443,-,gene-LOC113738425,LOC113738425,nucleoside diphosphate kinase 2%2C chloroplastic,ID=gene-LOC113738425;Dbxref=GeneID:113738425;Name=LOC113738425;description=nucleoside diphosphate kinase 2%2C chloroplastic;gbkey=Gene;gene=LOC113738425;gene_biotype=protein_coding
sgE,NC_092317.1,8658409,8658511,+,gene-LOC140006169,LOC140006169,U6 spliceosomal RNA,ID=gene-LOC140006169;Dbxref=GeneID:140006169;Name=LOC140006169;description=U6 spliceosomal RNA;gbkey=Gene;gene=LOC140006169;gene_biotype=snRNA
sgE,NC_092317.1,8659239,8661173,-,gene-LOC140005704,LOC140005704,GRAS family protein RAD1-like,ID=gene-LOC140005704;Dbxref=GeneID:140005704;Name=LOC140005704;description=GRAS family protein RAD1-like;gbkey=Gene;gene=LOC140005704;gene_biotype=protein_coding
sgE,NC_092317.1,8664568,8673474,-,gene-LOC113739823,LOC113739823,uncharacterized LOC113739823,ID=gene-LOC113739823;Dbxref=GeneID:113739823;Name=LOC113739823;description=uncharacterized LOC113739823;gbkey=Gene;gene=LOC113739823;gene_biotype=protein_coding
sgE,NC_092317.1,8718875,8726610,+,gene-LOC140003917,LOC140003917,3-oxoacyl-[acyl-carrier-protein] synthase%2C mitochondrial-like,ID=gene-LOC140003917;Dbxref=GeneID:140003917;Name=LOC140003917;description=3-oxoacyl-[acyl-carrier-protein] synthase%2C mitochondrial-like;gbkey=Gene;gene=LOC140003917;gene_biotype=protein_coding
sgE,NC_092317.1,8727781,8736070,+,gene-LOC113739833,LOC113739833,uncharacterized LOC113739833,ID=gene-LOC113739833;Dbxref=GeneID:113739833;Name=LOC113739833;description=uncharacterized LOC113739833;gbkey=Gene;gene=LOC113739833;gene_biotype=protein_coding
sgE,NC_092317.1,8751300,8752999,+,gene-LOC140003921,LOC140003921,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)%2C chloroplastic-like,ID=gene-LOC140003921;Dbxref=GeneID:140003921;Name=LOC140003921;description=4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)%2C chloroplastic-like;gbkey=Gene;gene=LOC140003921;gene_biotype=protein_coding
sgE,NC_092317.1,8758458,8764602,+,gene-LOC113739835,LOC113739835,cucumisin,ID=gene-LOC113739835;Dbxref=GeneID:113739835;Name=LOC113739835;description=cucumisin;gbkey=Gene;gene=LOC113739835;gene_biotype=protein_coding
sgE,NC_092317.1,8766602,8769517,+,gene-LOC113738750,LOC113738750,uncharacterized LOC113738750,ID=gene-LOC113738750;Dbxref=GeneID:113738750;Name=LOC113738750;description=uncharacterized LOC113738750;gbkey=Gene;gene=LOC113738750;gene_biotype=protein_coding
sgE,NC_092317.1,8771286,8773707,-,gene-LOC113738684,LOC113738684,uncharacterized LOC113738684,ID=gene-LOC113738684;Dbxref=GeneID:113738684;Name=LOC113738684;description=uncharacterized LOC113738684;gbkey=Gene;gene=LOC113738684;gene_biotype=protein_coding
sgE,NC_092317.1,8775883,8777568,-,gene-LOC113739388,LOC113739388,transcription termination factor MTERF15%2C mitochondrial,ID=gene-LOC113739388;Dbxref=GeneID:113739388;Name=LOC113739388;description=transcription termination factor MTERF15%2C mitochondrial;gbkey=Gene;gene=LOC113739388;gene_biotype=protein_coding
sgE,NC_092317.1,8779952,8785029,-,gene-LOC113739838,LOC113739838,uncharacterized LOC113739838,ID=gene-LOC113739838;Dbxref=GeneID:113739838;Name=LOC113739838;description=uncharacterized LOC113739838;gbkey=Gene;gene=LOC113739838;gene_biotype=protein_coding
sgE,NC_092317.1,8786585,8794258,-,gene-LOC113739837,LOC113739837,tubulin gamma-1 chain,ID=gene-LOC113739837;Dbxref=GeneID:113739837;Name=LOC113739837;description=tubulin gamma-1 chain;gbkey=Gene;gene=LOC113739837;gene_biotype=protein_coding
sgE,NC_092317.1,8794370,8803276,+,gene-LOC140006017,LOC140006017,uncharacterized LOC140006017,ID=gene-LOC140006017;Dbxref=GeneID:140006017;Name=LOC140006017;description=uncharacterized LOC140006017;gbkey=Gene;gene=LOC140006017;gene_biotype=protein_coding
sgE,NC_092317.1,8813980,8816016,+,gene-LOC140006018,LOC140006018,adenine/guanine permease AZG2-like,ID=gene-LOC140006018;Dbxref=GeneID:140006018;Name=LOC140006018;description=adenine/guanine permease AZG2-like;gbkey=Gene;gene=LOC140006018;gene_biotype=protein_coding
sgE,NC_092317.1,8819027,8825405,+,gene-LOC113739840,LOC113739840,uncharacterized LOC113739840,ID=gene-LOC113739840;Dbxref=GeneID:113739840;Name=LOC113739840;description=uncharacterized LOC113739840;gbkey=Gene;gene=LOC113739840;gene_biotype=lncRNA
sgE,NC_092317.1,8819798,8833417,-,gene-LOC140006019,LOC140006019,uncharacterized LOC140006019,ID=gene-LOC140006019;Dbxref=GeneID:140006019;Name=LOC140006019;description=uncharacterized LOC140006019;gbkey=Gene;gene=LOC140006019;gene_biotype=protein_coding
sgE,NC_092317.1,8841599,8844245,+,gene-LOC140006020,LOC140006020,E3 ubiquitin-protein ligase AIRP2-like,ID=gene-LOC140006020;Dbxref=GeneID:140006020;Name=LOC140006020;description=E3 ubiquitin-protein ligase AIRP2-like;gbkey=Gene;gene=LOC140006020;gene_biotype=protein_coding
sgE,NC_092317.1,8846278,8859438,+,gene-LOC113739842,LOC113739842,nuclear pore complex protein NUP155,ID=gene-LOC113739842;Dbxref=GeneID:113739842;Name=LOC113739842;description=nuclear pore complex protein NUP155;gbkey=Gene;gene=LOC113739842;gene_biotype=protein_coding
sgE,NC_092317.1,8862091,8863982,-,gene-LOC140006021,LOC140006021,GDSL esterase/lipase At3g48460-like,ID=gene-LOC140006021;Dbxref=GeneID:140006021;Name=LOC140006021;description=GDSL esterase/lipase At3g48460-like;gbkey=Gene;gene=LOC140006021;gene_biotype=protein_coding
sgE,NC_092317.1,8867570,8906235,-,gene-LOC140003925,LOC140003925,callose synthase 10-like,ID=gene-LOC140003925;Dbxref=GeneID:140003925;Name=LOC140003925;description=callose synthase 10-like;gbkey=Gene;gene=LOC140003925;gene_biotype=protein_coding
sgE,NC_092317.1,8910209,8911979,-,gene-LOC140005705,LOC140005705,uncharacterized LOC140005705,ID=gene-LOC140005705;Dbxref=GeneID:140005705;Name=LOC140005705;description=uncharacterized LOC140005705;gbkey=Gene;gene=LOC140005705;gene_biotype=lncRNA
sgE,NC_092317.1,8914788,8916545,-,gene-LOC113738912,LOC113738912,UPF0481 protein At3g47200-like,ID=gene-LOC113738912;Dbxref=GeneID:113738912;Name=LOC113738912;description=UPF0481 protein At3g47200-like;gbkey=Gene;gene=LOC113738912;gene_biotype=protein_coding
sgE,NC_092317.1,8946056,8951710,-,gene-LOC113739845,LOC113739845,zinc finger CCCH domain-containing protein 67,ID=gene-LOC113739845;Dbxref=GeneID:113739845;Name=LOC113739845;description=zinc finger CCCH domain-containing protein 67;gbkey=Gene;gene=LOC113739845;gene_biotype=protein_coding
sgE,NC_092317.1,9020242,9021117,-,gene-LOC113738916,LOC113738916,uncharacterized LOC113738916,ID=gene-LOC113738916;Dbxref=GeneID:113738916;Name=LOC113738916;description=uncharacterized LOC113738916;gbkey=Gene;gene=LOC113738916;gene_biotype=protein_coding
sgE,NC_092317.1,9031564,9033386,-,gene-LOC113738772,LOC113738772,uncharacterized LOC113738772,ID=gene-LOC113738772;Dbxref=GeneID:113738772;Name=LOC113738772;description=uncharacterized LOC113738772;gbkey=Gene;gene=LOC113738772;gene_biotype=protein_coding
sgE,NC_092317.1,9044597,9056007,-,gene-LOC140006022,LOC140006022,lysine-specific demethylase REF6-like,ID=gene-LOC140006022;Dbxref=GeneID:140006022;Name=LOC140006022;description=lysine-specific demethylase REF6-like;gbkey=Gene;gene=LOC140006022;gene_biotype=protein_coding
sgE,NC_092317.1,9060693,9069214,-,gene-LOC113740287,LOC113740287,DNA-(apurinic or apyrimidinic site) endonuclease,ID=gene-LOC113740287;Dbxref=GeneID:113740287;Name=LOC113740287;description=DNA-(apurinic or apyrimidinic site) endonuclease;gbkey=Gene;gene=LOC113740287;gene_biotype=protein_coding
sgE,NC_092317.1,9071132,9080158,+,gene-LOC113740057,LOC113740057,exosome complex component RRP45A,ID=gene-LOC113740057;Dbxref=GeneID:113740057;Name=LOC113740057;description=exosome complex component RRP45A;gbkey=Gene;gene=LOC113740057;gene_biotype=protein_coding
sgE,NC_092317.1,9080712,9085630,+,gene-LOC140003932,LOC140003932,CBBY-like protein,ID=gene-LOC140003932;Dbxref=GeneID:140003932;Name=LOC140003932;description=CBBY-like protein;gbkey=Gene;gene=LOC140003932;gene_biotype=protein_coding
sgE,NC_092317.1,9090541,9091519,-,gene-LOC140005707,LOC140005707,uncharacterized LOC140005707,ID=gene-LOC140005707;Dbxref=GeneID:140005707;Name=LOC140005707;description=uncharacterized LOC140005707;gbkey=Gene;gene=LOC140005707;gene_biotype=lncRNA
sgE,NC_092317.1,9118926,9126718,-,gene-LOC113742752,LOC113742752,uncharacterized LOC113742752,ID=gene-LOC113742752;Dbxref=GeneID:113742752;Name=LOC113742752;description=uncharacterized LOC113742752;gbkey=Gene;gene=LOC113742752;gene_biotype=protein_coding
sgE,NC_092317.1,9127896,9132946,-,gene-LOC113742751,LOC113742751,MA3 DOMAIN-CONTAINING TRANSLATION REGULATORY FACTOR 1-like,ID=gene-LOC113742751;Dbxref=GeneID:113742751;Name=LOC113742751;description=MA3 DOMAIN-CONTAINING TRANSLATION REGULATORY FACTOR 1-like;gbkey=Gene;gene=LOC113742751;gene_biotype=protein_coding
sgE,NC_092317.1,9187715,9193980,-,gene-LOC113741599,LOC113741599,protein STICHEL-like 2,ID=gene-LOC113741599;Dbxref=GeneID:113741599;Name=LOC113741599;description=protein STICHEL-like 2;gbkey=Gene;gene=LOC113741599;gene_biotype=protein_coding
sgE,NC_092317.1,9210676,9213690,+,gene-LOC113742340,LOC113742340,probable pectate lyase 18,ID=gene-LOC113742340;Dbxref=GeneID:113742340;Name=LOC113742340;description=probable pectate lyase 18;gbkey=Gene;gene=LOC113742340;gene_biotype=protein_coding
sgE,NC_092317.1,9232073,9235671,+,gene-LOC113742793,LOC113742793,BTB/POZ and TAZ domain-containing protein 1,ID=gene-LOC113742793;Dbxref=GeneID:113742793;Name=LOC113742793;description=BTB/POZ and TAZ domain-containing protein 1;gbkey=Gene;gene=LOC113742793;gene_biotype=protein_coding
sgE,NC_092317.1,9246720,9249576,-,gene-LOC113740688,LOC113740688,rust resistance kinase Lr10-like,ID=gene-LOC113740688;Dbxref=GeneID:113740688;Name=LOC113740688;description=rust resistance kinase Lr10-like;gbkey=Gene;gene=LOC113740688;gene_biotype=protein_coding
sgE,NC_092317.1,9256238,9258906,+,gene-LOC113741156,LOC113741156,rust resistance kinase Lr10-like,ID=gene-LOC113741156;Dbxref=GeneID:113741156;Name=LOC113741156;description=rust resistance kinase Lr10-like;gbkey=Gene;gene=LOC113741156;gene_biotype=protein_coding
sgE,NC_092317.1,9263368,9265965,+,gene-LOC113742782,LOC113742782,peptide methionine sulfoxide reductase-like,ID=gene-LOC113742782;Dbxref=GeneID:113742782;Name=LOC113742782;description=peptide methionine sulfoxide reductase-like;gbkey=Gene;gene=LOC113742782;gene_biotype=protein_coding
sgE,NC_092317.1,9266264,9268272,-,gene-LOC113742780,LOC113742780,vignain-like,ID=gene-LOC113742780;Dbxref=GeneID:113742780;Name=LOC113742780;description=vignain-like;gbkey=Gene;gene=LOC113742780;gene_biotype=protein_coding
sgE,NC_092317.1,9271161,9271490,+,gene-LOC113740689,LOC113740689,putative multidrug resistance protein,ID=gene-LOC113740689;Dbxref=GeneID:113740689;Name=LOC113740689;description=putative multidrug resistance protein;gbkey=Gene;gene=LOC113740689;gene_biotype=protein_coding
sgE,NC_092317.1,9272327,9280571,+,gene-LOC140006023,LOC140006023,uncharacterized LOC140006023,ID=gene-LOC140006023;Dbxref=GeneID:140006023;Name=LOC140006023;description=uncharacterized LOC140006023;gbkey=Gene;gene=LOC140006023;gene_biotype=lncRNA
sgE,NC_092317.1,9299645,9306454,+,gene-LOC113740690,LOC113740690,putative multidrug resistance protein,ID=gene-LOC113740690;Dbxref=GeneID:113740690;Name=LOC113740690;description=putative multidrug resistance protein;gbkey=Gene;gene=LOC113740690;gene_biotype=protein_coding
sgE,NC_092317.1,9365900,9368108,+,gene-LOC113741771,LOC113741771,protein MHF2 homolog,ID=gene-LOC113741771;Dbxref=GeneID:113741771;Name=LOC113741771;description=protein MHF2 homolog;gbkey=Gene;gene=LOC113741771;gene_biotype=protein_coding
sgE,NC_092317.1,9365922,9365993,-,gene-TRNAT-UGU-14,TRNAT-UGU,transfer RNA threonine (anticodon UGU),ID=gene-TRNAT-UGU-14;Dbxref=GeneID:113743168;Name=TRNAT-UGU;description=transfer RNA threonine (anticodon UGU);gbkey=Gene;gene=TRNAT-UGU;gene_biotype=tRNA
sgE,NC_092317.1,9373707,9384829,+,gene-LOC113742147,LOC113742147,uncharacterized LOC113742147,ID=gene-LOC113742147;Dbxref=GeneID:113742147;Name=LOC113742147;description=uncharacterized LOC113742147;gbkey=Gene;gene=LOC113742147;gene_biotype=protein_coding
sgE,NC_092317.1,9387317,9389521,-,gene-LOC113740604,LOC113740604,leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1,ID=gene-LOC113740604;Dbxref=GeneID:113740604;Name=LOC113740604;description=leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1;gbkey=Gene;gene=LOC113740604;gene_biotype=protein_coding
